shapeid,x,y,name,type
99,103.8914501,1.3425099,Hougang Avenue 3,primary
99,103.8913923,1.3430514,Hougang Avenue 3,primary
99,103.8913804,1.3431133,Hougang Avenue 3,primary
100,103.8963002,1.3377684,Eunos Link,primary
100,103.8966377,1.3374435,Eunos Link,primary
100,103.8978556,1.3362709,Eunos Link,primary
100,103.8994386,1.3347468,Eunos Link,primary
101,103.9048005,1.3295405,Jalan Eunos,primary
101,103.9051234,1.3291701,Jalan Eunos,primary
101,103.9055528,1.3285123,Jalan Eunos,primary
101,103.9057328,1.3281121,Jalan Eunos,primary
101,103.9057831,1.3279238,Jalan Eunos,primary
101,103.9058761,1.3275568,Jalan Eunos,primary
102,103.9046782,1.3294326,Eunos Link,primary
102,103.903789,1.3303207,Eunos Link,primary
102,103.9030839,1.3309723,Eunos Link,primary
102,103.9025746,1.3314965,Eunos Link,primary
103,103.9050353,1.3176366,Jalan Eunos,primary
103,103.9049729,1.3185435,Jalan Eunos,primary
103,103.9049606,1.3192512,Jalan Eunos,primary
104,103.8890372,1.3336252,Airport Road,primary
104,103.8891203,1.3336475,Airport Road,primary
104,103.889497,1.3337549,Airport Road,primary
104,103.8905264,1.3340484,Airport Road,primary
104,103.8908856,1.3341809,Airport Road,primary
104,103.8917168,1.3346391,Airport Road,primary
104,103.8926725,1.3350974,Airport Road,primary
104,103.8938484,1.3358786,Airport Road,primary
104,103.8946466,1.3363501,Airport Road,primary
104,103.8950527,1.3366814,Airport Road,primary
104,103.8953476,1.3369715,Airport Road,primary
104,103.895778,1.337476,Airport Road,primary
104,103.8960404,1.3377801,Airport Road,primary
106,103.8765777,1.3788659,Ang Mo Kio Avenue 5,primary
106,103.8762484,1.3788465,Ang Mo Kio Avenue 5,primary
107,103.8342566,1.381065,Ang Mo Kio Avenue 5,primary
107,103.8343456,1.3809274,Ang Mo Kio Avenue 5,primary
107,103.8345672,1.3806368,Ang Mo Kio Avenue 5,primary
110,103.8767091,1.3788711,Ang Mo Kio Avenue 5,primary
110,103.8765777,1.3788659,Ang Mo Kio Avenue 5,primary
113,103.8678399,1.3554029,Boundary Road,primary
113,103.8687034,1.3555731,Boundary Road,primary
113,103.8697256,1.3556313,Boundary Road,primary
113,103.8706367,1.3556832,Boundary Road,primary
113,103.8713925,1.3557256,Boundary Road,primary
113,103.8729992,1.3557899,Boundary Road,primary
113,103.8734742,1.3556384,Boundary Road,primary
114,103.8678355,1.3552897,Lorong Chuan,primary
114,103.8667645,1.3548718,Lorong Chuan,primary
114,103.866598,1.354799,Lorong Chuan,primary
114,103.8660204,1.3545465,Lorong Chuan,primary
114,103.8654215,1.354284,Lorong Chuan,primary
114,103.8646589,1.3539573,Lorong Chuan,primary
114,103.8645906,1.3539337,Lorong Chuan,primary
114,103.8644084,1.3538922,Lorong Chuan,primary
117,103.8506317,1.2944645,Hill Street,primary
117,103.8505819,1.2943744,Hill Street,primary
117,103.8499291,1.2931764,Hill Street,primary
117,103.8497589,1.2927982,Hill Street,primary
117,103.8496728,1.2925727,Hill Street,primary
117,103.8496373,1.2924796,Hill Street,primary
117,103.8495756,1.2922771,Hill Street,primary
117,103.849503,1.2920975,Hill Street,primary
117,103.8494114,1.2919182,Hill Street,primary
117,103.8492218,1.2915166,Hill Street,primary
117,103.8492028,1.2914764,Hill Street,primary
117,103.8491648,1.2913961,Hill Street,primary
117,103.8489707,1.291005,Hill Street,primary
117,103.8486578,1.2904743,Hill Street,primary
117,103.8483711,1.2900995,Hill Street,primary
119,103.848183,1.2901233,Hill Street,primary
119,103.8482681,1.2902206,Hill Street,primary
120,103.848183,1.2901233,River Valley Road,primary
120,103.8480819,1.290134,River Valley Road,primary
120,103.8479494,1.2901535,River Valley Road,primary
120,103.8478273,1.2901821,River Valley Road,primary
120,103.8477176,1.2902135,River Valley Road,primary
120,103.8473601,1.2903699,River Valley Road,primary
120,103.8463088,1.2910993,River Valley Road,primary
120,103.8459043,1.2913652,River Valley Road,primary
120,103.8455301,1.2916272,River Valley Road,primary
120,103.8445004,1.2923863,River Valley Road,primary
120,103.844348,1.2925065,River Valley Road,primary
120,103.8442718,1.2925666,River Valley Road,primary
120,103.8437563,1.2929551,River Valley Road,primary
125,103.8549752,1.2913502,Stamford Road,primary
125,103.8548655,1.2914505,Stamford Road,primary
131,103.8505385,1.2945299,Victoria Street,primary
131,103.8506187,1.29463,Victoria Street,primary
131,103.8510427,1.2951591,Victoria Street,primary
131,103.8510922,1.2952101,Victoria Street,primary
131,103.8514816,1.295612,Victoria Street,primary
131,103.8518778,1.2960207,Victoria Street,primary
132,103.8618153,1.3063416,Kallang Road,primary
132,103.8616395,1.3061841,Kallang Road,primary
133,103.8486732,1.2985689,Bras Basah Road,primary
133,103.8494864,1.2979072,Bras Basah Road,primary
134,103.8495577,1.2998313,Selegie Road,primary
134,103.8499808,1.3015388,Selegie Road,primary
135,103.8508987,1.3051341,Sungei Road,primary
135,103.8510733,1.3050033,Sungei Road,primary
135,103.8515845,1.3047363,Sungei Road,primary
135,103.8521826,1.3044132,Sungei Road,primary
135,103.8524468,1.3042911,Sungei Road,primary
135,103.8529128,1.3041466,Sungei Road,primary
135,103.8531776,1.3040413,Sungei Road,primary
135,103.8537027,1.303737,Sungei Road,primary
140,103.8582571,1.2981034,Rochor Road,primary
140,103.8580465,1.2983248,Rochor Road,primary
140,103.8579536,1.2984283,Rochor Road,primary
141,103.8776053,1.3082267,Guillemard Road,primary
141,103.8775517,1.3080766,Guillemard Road,primary
143,103.8630582,1.2910095,Raffles Avenue,primary
143,103.8630462,1.2908538,Raffles Avenue,primary
143,103.8628824,1.2903593,Raffles Avenue,primary
143,103.8628019,1.2901384,Raffles Avenue,primary
143,103.8627457,1.2900137,Raffles Avenue,primary
143,103.8626042,1.2896433,Raffles Avenue,primary
143,103.8624491,1.2895053,Raffles Avenue,primary
143,103.8623242,1.289469,Raffles Avenue,primary
143,103.8620346,1.2894638,Raffles Avenue,primary
143,103.8610527,1.2895448,Raffles Avenue,primary
144,103.855964,1.2930831,Raffles Boulevard,primary
144,103.8563006,1.2929101,Raffles Boulevard,primary
144,103.8565203,1.2927795,Raffles Boulevard,primary
144,103.8568682,1.2925727,Raffles Boulevard,primary
144,103.8570135,1.2924807,Raffles Boulevard,primary
144,103.857176,1.2923779,Raffles Boulevard,primary
144,103.8572524,1.2923324,Raffles Boulevard,primary
150,103.8607699,1.2980714,NULL,primary
150,103.8609243,1.2978419,NULL,primary
150,103.8610033,1.2976924,NULL,primary
150,103.8610731,1.2975279,NULL,primary
150,103.8611225,1.297372,NULL,primary
150,103.8611579,1.2972121,NULL,primary
155,103.8623625,1.2912268,Republic Boulevard,primary
155,103.862568,1.291267,Republic Boulevard,primary
155,103.8627459,1.2913388,Republic Boulevard,primary
155,103.8628819,1.2914761,Republic Boulevard,primary
155,103.8629651,1.2917008,Republic Boulevard,primary
155,103.8629367,1.2920342,Republic Boulevard,primary
155,103.8628281,1.2925661,Republic Boulevard,primary
155,103.8624511,1.293589,Republic Boulevard,primary
155,103.8624164,1.2937084,Republic Boulevard,primary
155,103.8623956,1.2938552,Republic Boulevard,primary
155,103.8623921,1.2940085,Republic Boulevard,primary
155,103.8624448,1.2945372,Republic Boulevard,primary
155,103.86246,1.294742,Republic Boulevard,primary
156,103.8622805,1.2964056,Republic Avenue,primary
156,103.8622468,1.2964955,Republic Avenue,primary
156,103.862219,1.2966134,Republic Avenue,primary
156,103.862211,1.2967444,Republic Avenue,primary
156,103.8622235,1.296871,Republic Avenue,primary
156,103.8623297,1.2972692,Republic Avenue,primary
156,103.8626038,1.2981715,Republic Avenue,primary
156,103.8626734,1.298412,Republic Avenue,primary
156,103.8627351,1.2985935,Republic Avenue,primary
156,103.8628751,1.2989064,Republic Avenue,primary
156,103.8631373,1.2993058,Republic Avenue,primary
156,103.863411,1.2995571,Republic Avenue,primary
156,103.863735,1.2997873,Republic Avenue,primary
156,103.8637882,1.2998135,Republic Avenue,primary
156,103.8639715,1.2999038,Republic Avenue,primary
156,103.8640418,1.2999384,Republic Avenue,primary
156,103.8641207,1.2999713,Republic Avenue,primary
156,103.8641755,1.2999937,Republic Avenue,primary
156,103.864372,1.3000739,Republic Avenue,primary
156,103.8650301,1.3003499,Republic Avenue,primary
156,103.8654853,1.3005676,Republic Avenue,primary
156,103.8659373,1.3008948,Republic Avenue,primary
156,103.8665531,1.301498,Republic Avenue,primary
156,103.86694,1.3020122,Republic Avenue,primary
156,103.8670447,1.3021928,Republic Avenue,primary
156,103.8671079,1.3023721,Republic Avenue,primary
156,103.8671348,1.3025312,Republic Avenue,primary
156,103.8671275,1.3027555,Republic Avenue,primary
156,103.8670677,1.302988,Republic Avenue,primary
156,103.8669359,1.3032532,Republic Avenue,primary
158,103.8537641,1.3030394,Rochor Canal Road,primary
158,103.8534712,1.3032459,Rochor Canal Road,primary
158,103.8529885,1.3035806,Rochor Canal Road,primary
158,103.8528988,1.3036195,Rochor Canal Road,primary
158,103.8527389,1.3036872,Rochor Canal Road,primary
158,103.8520013,1.3040126,Rochor Canal Road,primary
158,103.8519096,1.3040593,Rochor Canal Road,primary
158,103.851461,1.304278,Rochor Canal Road,primary
159,103.8540877,1.3034671,Ophir Road,primary
159,103.8542258,1.3034039,Ophir Road,primary
159,103.8544062,1.3033215,Ophir Road,primary
159,103.8545084,1.3032747,Ophir Road,primary
159,103.8546569,1.3032466,Ophir Road,primary
159,103.8548027,1.3032379,Ophir Road,primary
159,103.8549209,1.3032281,Ophir Road,primary
161,103.8640706,1.3085331,Crawford Street,primary
161,103.8641871,1.3078755,Crawford Street,primary
161,103.8642448,1.3075794,Crawford Street,primary
161,103.8643492,1.307289,Crawford Street,primary
162,103.8497722,1.2949592,Fort Canning Tunnel,primary
162,103.8496946,1.2950078,Fort Canning Tunnel,primary
162,103.8495324,1.2951093,Fort Canning Tunnel,primary
162,103.8488951,1.2955082,Fort Canning Tunnel,primary
164,103.8578309,1.3092969,Jalan Besar,primary
164,103.8574833,1.3087707,Jalan Besar,primary
164,103.8572997,1.3084804,Jalan Besar,primary
164,103.8571537,1.3082319,Jalan Besar,primary
164,103.8569255,1.307896,Jalan Besar,primary
164,103.8568674,1.3078069,Jalan Besar,primary
164,103.8566247,1.3074365,Jalan Besar,primary
164,103.8564912,1.3072412,Jalan Besar,primary
164,103.8563311,1.3069831,Jalan Besar,primary
164,103.8559588,1.3064085,Jalan Besar,primary
164,103.8558424,1.3062118,Jalan Besar,primary
164,103.8557831,1.3061088,Jalan Besar,primary
164,103.8555896,1.3057653,Jalan Besar,primary
164,103.8554046,1.305481,Jalan Besar,primary
164,103.8553244,1.3054127,Jalan Besar,primary
164,103.855132,1.3050804,Jalan Besar,primary
164,103.8549526,1.3048166,Jalan Besar,primary
164,103.8548842,1.3047303,Jalan Besar,primary
164,103.8547013,1.3044265,Jalan Besar,primary
164,103.8546543,1.304377,Jalan Besar,primary
164,103.8545175,1.3041482,Jalan Besar,primary
164,103.854247,1.3037276,Jalan Besar,primary
164,103.8541924,1.3036427,Jalan Besar,primary
164,103.8540877,1.3034671,Jalan Besar,primary
166,103.8603221,1.3139421,NULL,primary
166,103.8599013,1.3133935,NULL,primary
167,103.8601347,1.3143791,Jalan Besar,primary
167,103.8600942,1.3142368,Jalan Besar,primary
167,103.8599013,1.3133935,Jalan Besar,primary
172,103.8488888,1.2972576,Orchard Road,primary
172,103.8486718,1.29745,Orchard Road,primary
172,103.8483977,1.2976929,Orchard Road,primary
173,103.8474552,1.2983181,Penang Road,primary
173,103.8473288,1.2982871,Penang Road,primary
173,103.8472265,1.2982315,Penang Road,primary
173,103.8470482,1.2980614,Penang Road,primary
173,103.8469634,1.2979805,Penang Road,primary
173,103.846857,1.2979174,Penang Road,primary
173,103.8467533,1.2978736,Penang Road,primary
173,103.8466612,1.297858,Penang Road,primary
173,103.8465491,1.2978528,Penang Road,primary
173,103.8463648,1.2979067,Penang Road,primary
173,103.8459222,1.2980223,Penang Road,primary
174,103.8402536,1.3000428,Somerset Road,primary
174,103.838803,1.3003123,Somerset Road,primary
174,103.8386333,1.3003532,Somerset Road,primary
174,103.8384393,1.3004011,Somerset Road,primary
174,103.8383777,1.3004161,Somerset Road,primary
174,103.8368772,1.3007825,Somerset Road,primary
174,103.8367876,1.3008044,Somerset Road,primary
174,103.836655,1.3008075,Somerset Road,primary
174,103.8365564,1.3007932,Somerset Road,primary
174,103.8364609,1.300757,Somerset Road,primary
174,103.8362844,1.3006647,Somerset Road,primary
175,103.8348293,1.3004045,Orchard Link,primary
175,103.8349419,1.3006148,Orchard Link,primary
175,103.8350654,1.3008563,Orchard Link,primary
179,103.8227107,1.3049864,Napier Road,primary
179,103.8223682,1.3052383,Napier Road,primary
179,103.8219365,1.3054549,Napier Road,primary
179,103.8217161,1.3055516,Napier Road,primary
179,103.8214439,1.3056613,Napier Road,primary
179,103.8212927,1.3057239,Napier Road,primary
179,103.8211204,1.3057952,Napier Road,primary
179,103.8209802,1.3058637,Napier Road,primary
179,103.8207768,1.3059632,Napier Road,primary
179,103.8204068,1.3061591,Napier Road,primary
179,103.8199602,1.3063987,Napier Road,primary
179,103.8197089,1.3065019,Napier Road,primary
179,103.8194682,1.3065788,Napier Road,primary
179,103.8193609,1.306597,Napier Road,primary
179,103.8190979,1.3066417,Napier Road,primary
179,103.8189679,1.3066557,Napier Road,primary
179,103.8188531,1.3066613,Napier Road,primary
180,103.8188531,1.3066613,Holland Road,primary
180,103.8186728,1.3066573,Holland Road,primary
180,103.8184569,1.3066439,Holland Road,primary
180,103.8175488,1.3064875,Holland Road,primary
180,103.8174313,1.3064743,Holland Road,primary
180,103.8171368,1.3064411,Holland Road,primary
180,103.8169021,1.3064433,Holland Road,primary
180,103.8164463,1.3064919,Holland Road,primary
180,103.8159492,1.3065476,Holland Road,primary
180,103.8154909,1.3065726,Holland Road,primary
180,103.8152002,1.3065604,Holland Road,primary
180,103.8151856,1.3065598,Holland Road,primary
180,103.8143967,1.3064509,Holland Road,primary
180,103.8142894,1.3064335,Holland Road,primary
180,103.813662,1.306332,Holland Road,primary
180,103.8134364,1.3063229,Holland Road,primary
180,103.8132181,1.3063407,Holland Road,primary
180,103.8130149,1.3063842,Holland Road,primary
180,103.8127713,1.3064783,Holland Road,primary
180,103.811935,1.3069718,Holland Road,primary
180,103.8114055,1.3072741,Holland Road,primary
180,103.8107099,1.3076768,Holland Road,primary
180,103.8098609,1.3082076,Holland Road,primary
180,103.8097905,1.3082516,Holland Road,primary
180,103.8090189,1.3087411,Holland Road,primary
180,103.8082879,1.3092049,Holland Road,primary
180,103.8080181,1.3093295,Holland Road,primary
180,103.8072339,1.3095936,Holland Road,primary
181,103.7849328,1.318214,Holland Road,primary
181,103.785648,1.3181329,Holland Road,primary
181,103.7863655,1.3180515,Holland Road,primary
181,103.7865016,1.318014,Holland Road,primary
181,103.7867437,1.3179387,Holland Road,primary
181,103.7869545,1.3178418,Holland Road,primary
181,103.7872534,1.317623,Holland Road,primary
181,103.7874009,1.3174942,Holland Road,primary
181,103.7874344,1.3174649,Holland Road,primary
181,103.7875096,1.3173992,Holland Road,primary
182,103.8188563,1.3068685,Napier Road,primary
182,103.8189524,1.3068649,Napier Road,primary
182,103.8191738,1.3068451,Napier Road,primary
182,103.8193902,1.3068002,Napier Road,primary
182,103.8195075,1.3067759,Napier Road,primary
182,103.8197559,1.3067073,Napier Road,primary
182,103.8200349,1.3066244,Napier Road,primary
182,103.8208786,1.3061726,Napier Road,primary
182,103.8210851,1.3060727,Napier Road,primary
182,103.8213681,1.3059357,Napier Road,primary
182,103.8215746,1.3058358,Napier Road,primary
182,103.821993,1.3055999,Napier Road,primary
183,103.8369168,1.3152988,Bukit Timah Road,primary
183,103.8355366,1.3168738,Bukit Timah Road,primary
183,103.8353816,1.3170506,Bukit Timah Road,primary
183,103.835203,1.3171844,Bukit Timah Road,primary
183,103.8349729,1.3173252,Bukit Timah Road,primary
183,103.8344625,1.3174939,Bukit Timah Road,primary
183,103.8324991,1.3181429,Bukit Timah Road,primary
183,103.8308469,1.318689,Bukit Timah Road,primary
183,103.830218,1.3189078,Bukit Timah Road,primary
183,103.8298449,1.3190386,Bukit Timah Road,primary
183,103.8292015,1.3192524,Bukit Timah Road,primary
183,103.8286736,1.3194278,Bukit Timah Road,primary
183,103.8280769,1.3196489,Bukit Timah Road,primary
184,103.7789675,1.3374385,Upper Bukit Timah Road,primary
184,103.7787229,1.3375263,Upper Bukit Timah Road,primary
184,103.7784128,1.3376374,Upper Bukit Timah Road,primary
186,103.7795586,1.3653367,Dairy Farm Road,primary
186,103.7793933,1.365264,Dairy Farm Road,primary
186,103.7788525,1.3651854,Dairy Farm Road,primary
187,103.767513,1.3634333,Dairy Farm Road,primary
187,103.7676283,1.3634641,Dairy Farm Road,primary
187,103.7677316,1.3634942,Dairy Farm Road,primary
192,103.7634583,1.3807825,Bukit Panjang Road,primary
192,103.7638771,1.3809438,Bukit Panjang Road,primary
192,103.7642291,1.3810794,Bukit Panjang Road,primary
192,103.7647738,1.3811678,Bukit Panjang Road,primary
192,103.7653515,1.381138,Bukit Panjang Road,primary
192,103.7659122,1.3810467,Bukit Panjang Road,primary
192,103.7661318,1.3809512,Bukit Panjang Road,primary
192,103.7662147,1.3809152,Bukit Panjang Road,primary
192,103.7668764,1.3805798,Bukit Panjang Road,primary
192,103.7676438,1.3801012,Bukit Panjang Road,primary
195,103.7540855,1.3765461,Choa Chu Kang Road,primary
195,103.7544668,1.376719,Choa Chu Kang Road,primary
195,103.7548134,1.3768499,Choa Chu Kang Road,primary
195,103.7552093,1.3769446,Choa Chu Kang Road,primary
195,103.7554425,1.3769963,Choa Chu Kang Road,primary
